"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
3.86,2.59837007752148,-2.59844932945784,7.92519363610371E-05
3.88,2.60863963778113,-2.60872770776695,8.80699858229048E-05
3.9,2.61743617822026,-2.61753059361179,9.44153915275215E-05
3.92,2.62324337115637,-2.62334116475472,9.77935983416006E-05
3.94,2.62728090556841,-2.62736545769674,8.45521283330779E-05
3.96,2.63197639660541,-2.6320562196395,7.98230340960849E-05
3.98,2.6396366271762,-2.63971740876346,8.078158725008E-05
4,2.65080474039602,-2.65089114100901,8.64006129846532E-05
4.02,2.66265737469103,-2.66275411969419,9.67450031665158E-05
4.04,2.67044346353115,-2.67052516381746,8.17002863104119E-05
4.06,2.68111680122351,-2.68119796515362,8.11639301214129E-05
4.08,2.6940871437719,-2.69417979255424,9.26487823329702E-05
4.1,2.70335161891862,-2.70345209543874,0.000100476520117715
4.12,2.7088850235424,-2.70898725689735,0.000102233354962848
4.14,2.71412851117027,-2.71421731554332,8.88043730587356E-05
4.16,2.72087506324433,-2.72095566053164,8.05972873084387E-05
4.18,2.73233419555663,-2.73241857271243,8.43771558056151E-05
4.2,2.74703434423901,-2.7471284789344,9.41346953963327E-05
4.22,2.76212110382887,-2.76222470734549,0.000103603516614705
4.24,2.77345134726661,-2.77354197936736,9.06321007512621E-05
4.26,2.78681515594455,-2.78690379921159,8.86432670312773E-05
4.28,2.8035987060504,-2.80369606850572,9.73624553203043E-05
4.3,2.82121104872449,-2.82131527125268,0.000104222528190504
4.32,2.83477160543395,-2.83488217969833,0.000110574264385367
4.34,2.84809428840697,-2.84819466217088,0.000100373763899372
4.36,2.86317828962246,-2.86327366298375,9.53733612859442E-05
4.38,2.88134662699427,-2.88144433468205,9.77076877847637E-05
4.4,2.90528004510683,-2.90538199043322,0.000101945326388633
4.42,2.93173723826895,-2.93185225236964,0.000115014100693338
4.44,2.95533832100941,-2.95544432656583,0.000106005556415254
4.46,2.98204242631284,-2.98214658133008,0.000104155017235468
4.48,3.01280918666273,-3.01292804601422,0.00011885935149339
4.5,3.04144147292394,-3.04157145315469,0.000129980230741524
4.52,3.06807629520657,-3.06821265032789,0.000136355121321385
4.54,3.09460061334681,-3.09472818970677,0.000127576359960844
4.56,3.12314598205012,-3.12326619353316,0.000120211483052989
4.58,3.15669218871203,-3.15681916865154,0.000126979939521177
4.6,3.19382111609966,-3.19396009911671,0.000138983017052457
4.62,3.23245194517327,-3.23260508993691,0.000153144763633135
4.64,3.2673933734851,-3.26753993040791,0.000146556922806881
4.66,3.30315472920982,-3.30329906885452,0.000144339644702117
4.68,3.34276926982821,-3.34292627458186,0.000157004753648036
4.7,3.38413347809426,-3.38429824901679,0.000164770922534383
4.72,3.42178779915153,-3.42196769569877,0.000179896547242115
4.74,3.45672390889515,-3.45689712115983,0.000173212264679864
4.76,3.4914457595308,-3.49161334574207,0.000167586211281464
4.78,3.52885242393196,-3.52902686591133,0.000174441979366497
4.8,3.57345784398174,-3.57363472142983,0.000176877448090041
4.82,3.62197304899603,-3.62216598235131,0.000192933355281633
4.84,3.61251678630182,-3.52737654354492,-0.0851402427568974
4.86,3.53040277405111,-3.25179869282748,-0.278604081223626
4.88,3.4504583481388,-2.99081917149016,-0.459639176648638
4.9,3.36799212495826,-2.73999153016169,-0.628000594796567
4.92,3.28070975900502,-2.49380530316416,-0.786904455840857
4.94,3.19212326858797,-2.24741283327121,-0.944710435316771
4.96,3.1061492057266,-2.00047945487694,-1.10566975084966
4.98,3.02326991845831,-1.7622011054281,-1.26106881303021
5,2.94543181075951,-1.53627971983343,-1.40915209092608
5.02,2.86964555582934,-1.32063473573277,-1.54901082009656
5.04,2.79141120015996,-1.10599257754661,-1.68541862261335
5.06,2.71222588643231,-0.889659676799325,-1.82256620963299
5.08,2.63726239374274,-0.683784455752138,-1.9534779379906
5.1,2.56357375067844,-0.486164894088941,-2.0774088565895
5.12,2.48694355095514,-0.293422050863415,-2.19352150009172
5.14,2.40704618462445,-0.0995535068324599,-2.30749267779199
5.16,2.37304081002315,-4.52770496643418E-05,-2.37299553297348
5.18,2.38582910723842,0.000109888402748617,-2.38593899564117
5.2,2.40047894834026,0.000100487944318954,-2.40057943628458
5.22,2.41466916159293,8.96251576720541E-05,-2.4147587867506
5.24,2.4270640097434,9.43195393320599E-05,-2.42715832928274
5.26,2.44013216166545,0.000100918584656097,-2.44023308025011
5.28,2.45276480593046,9.07215919390874E-05,-2.4528555275224
5.3,2.46126414544302,8.23371681785141E-05,-2.46134648261119
5.32,2.46580001525414,8.1389536891038E-05,-2.46588140479104
5.34,2.4702526662419,9.00501629650832E-05,-2.47034271640487
5.36,2.47724003454686,9.98787272224971E-05,-2.47733991327408
5.38,2.48700680381359,9.82939267889872E-05,-2.48710509774037
5.4,2.49782218852729,8.88307036009355E-05,-2.49791101923089
5.42,2.50715373198209,7.91786105123907E-05,-2.5072329105926
5.44,2.51497601036416,8.46767504479647E-05,-2.51506068711461
5.46,2.52311297178179,9.26694651278833E-05,-2.52320564124692
5.48,2.53248197831198,8.66201209514433E-05,-2.53256859843293
5.5,2.54182755462172,8.06275072633951E-05,-2.54190818212899
5.52,2.54736028565892,7.82037941920541E-05,-2.54743848945311
5.54,2.55089456244663,8.5356292889512E-05,-2.55097991873952
5.56,2.55588555301929,9.42225022819865E-05,-2.55597977552158
5.58,2.56183779888162,9.23633217897751E-05,-2.56193016220341
5.6,2.5709939332981,8.6950971432571E-05,-2.57108088426954
5.62,2.58160775696228,7.91498862522714E-05,-2.58168690684854
5.64,2.59058199638193,8.23441660071412E-05,-2.59066434054794
5.66,2.60011108124399,8.97357158384218E-05,-2.60020081695983
5.68,2.61063931178975,8.28735430082981E-05,-2.61072218533275
5.7,2.61831715130797,7.56796563507744E-05,-2.61839283096432
5.72,2.6216347341542,7.41141611323114E-05,-2.62170884831533
5.74,2.62439306890748,8.13582643611146E-05,-2.62447442717184
5.76,2.62996187171189,9.16197991748489E-05,-2.63005349151107
5.78,2.63858612668099,9.03735332993881E-05,-2.63867650021429
5.8,2.64890970219783,8.16773160214601E-05,-2.64899137951385
5.82,2.65864157772495,7.23684866198525E-05,-2.65871394621157
5.84,2.66718840063306,7.49238637442346E-05,-2.66726332449681
5.86,2.67634008208934,8.20153034520919E-05,-2.67642209739279
5.88,2.68716468565378,7.63521736150684E-05,-2.68724103782739
5.9,2.69848997187827,6.89759181434743E-05,-2.69855894779641
5.92,2.70698055864093,6.54929754984298E-05,-2.70704605161643
5.94,2.71344386307398,6.98529042557154E-05,-2.71351371597824
5.96,2.72170014834278,7.65035857377284E-05,-2.72177665192852
5.98,2.73205184169806,7.34465580743117E-05,-2.73212528825614
6,2.74601999590123,6.69418297711855E-05,-2.746086937731
6.02,2.76226998659342,5.74530286616648E-05,-2.76232743962209
6.04,2.77744161293805,5.59315616555207E-05,-2.7774975444997
6.06,2.79308739129279,6.1351508060136E-05,-2.79314874280084
6.08,2.81078233387066,5.26898934437994E-05,-2.8108350237641
6.1,2.82809733657859,3.88644650156577E-05,-2.82813620104362
6.12,2.84157062938526,3.20088665156156E-05,-2.84160263825178
6.14,2.85334019278572,3.57060452729336E-05,-2.85337589883099
6.16,2.86736230486375,4.45906862347931E-05,-2.86740689554999
6.18,2.88358902386604,4.28922780975131E-05,-2.88363191614414
6.2,2.90254686444331,2.99999869003692E-05,-2.90257686443021
6.22,2.92228543914951,1.55607719035765E-05,-2.92230099992141
6.24,2.93963087495655,1.39697624126077E-05,-2.93964484471896
6.26,2.95601774459348,2.06805145239917E-05,-2.956038425108
6.28,2.973125465374,1.51247652849035E-05,-2.97314059013928
6.3,2.99028648589289,3.5206257830823E-06,-2.99029000651867
6.32,3.00395326248146,-5.69115966737E-06,-3.00394757132179
6.34,3.01383345941245,-4.7784068597242E-06,-3.01382868100559
6.36,3.02387329829404,4.37010301363515E-06,-3.02387766839706
6.38,3.03468405125114,3.70572452070828E-06,-3.03468775697567
6.4,3.04819825008385,-3.88790261774151E-06,-3.04819436218123
6.42,3.06416532463216,-1.54859173950203E-05,-3.06414983871476
6.44,3.07793666566686,-2.03044083371723E-05,-3.07791636125852
6.46,3.08989054400212,-1.41381945356472E-05,-3.08987640580759
6.48,3.10324818096753,-1.98143439272295E-05,-3.1032283666236
6.5,3.11634994188493,-3.33829570597137E-05,-3.11631655892787
6.52,3.12521077755363,-4.20160647980801E-05,-3.12516876148884
6.54,3.13073683424334,-4.06350782020529E-05,-3.13069619916513
6.56,3.13665405501094,-3.01704141095947E-05,-3.13662388459683
6.58,3.14462022189302,-2.88238620453976E-05,-3.14459139803097
6.6,3.15578398874731,-3.81653931277281E-05,-3.15574582335419
6.62,3.16961776537048,-5.0182902679691E-05,-3.16956758246781
6.64,3.18204754176677,-5.44576756728946E-05,-3.1819930840911
6.66,3.19211578311807,-4.78644317718525E-05,-3.1920679186863
6.68,3.20349686451064,-5.06167871539532E-05,-3.20344624772348
6.7,3.21647118170307,-6.11525205826011E-05,-3.21641002918249
6.72,3.22726486551157,-6.95254188566175E-05,-3.22719534009272
6.74,3.2340869976691,-7.09764581774215E-05,-3.23401602121092
6.76,3.23925052535497,-6.37813653838567E-05,-3.23918674398958
6.78,3.24488233517357,-6.25747728164437E-05,-3.24481976040075
6.8,3.25284394245543,-6.67793147292681E-05,-3.2527771631407
6.82,3.26394650384629,-7.46741850877359E-05,-3.2638718296612
6.84,3.2741200276883,-8.01009642750212E-05,-3.27403992672402
6.86,3.28154670585329,-7.39313206535614E-05,-3.28147277453264
6.88,3.28993916545935,-7.49426669930073E-05,-3.28986422279236
6.9,3.29883978201936,-8.5172563079716E-05,-3.29875460945629
6.92,3.30499122248142,-9.10523685502961E-05,-3.30490017011287
6.94,3.30817607297017,-8.99034189099063E-05,-3.30808616955126
6.96,3.31025358960697,-8.0836318319894E-05,-3.31017275328865
6.98,3.31389794608013,-7.46476952258977E-05,-3.31382329838491
7,3.3201952071144,-7.81670235801664E-05,-3.32011704009082
7.02,3.32892506776131,-8.67715284113646E-05,-3.3288382962329
7.04,3.33712028642449,-9.05308903271666E-05,-3.33702975553416
7.06,3.34285200995578,-8.31760536025218E-05,-3.34276883390217
7.08,3.34924379041552,-8.14188364030123E-05,-3.34916237157911
7.1,3.35723131972039,-8.76880001394974E-05,-3.35714363172025
7.12,3.36427925995146,-9.2796274035057E-05,-3.36418646367743
7.14,3.36840493215532,-9.41360465745466E-05,-3.36831079610875
7.16,3.37097399109031,-8.67389649002009E-05,-3.37088725212542
7.18,3.37463819139781,-8.22356488521446E-05,-3.37455595574895
7.2,3.38038911298101,-8.30170364922847E-05,-3.38030609594452
7.22,3.38933443583949,-8.7502532220521E-05,-3.38924693330727
7.24,3.39900433984901,-9.27235267786207E-05,-3.39891161632223
7.26,3.40682888019128,-8.68160968508462E-05,-3.40674206409443
7.28,3.41602573127994,-8.51541226849659E-05,-3.41594057715724
7.3,3.42675204989911,-9.29994266068029E-05,-3.4266590504725
7.32,3.43522594930923,-9.86356978716888E-05,-3.43512731361135
7.34,3.44071730874063,-9.9929638151828E-05,-3.44061737910248
7.36,3.44572582270419,-9.15558426927198E-05,-3.44563426686149
7.38,3.45327348199582,-8.5382143290868E-05,-3.45318809985253
7.4,3.46390648101356,-8.85948484083844E-05,-3.46381788616515
7.42,3.47731370588106,-9.53838240537937E-05,-3.477218322057
7.44,3.49129285258988,-0.000100870789758239,-3.49119198180013
7.46,3.50356343466596,-9.54545575174139E-05,-3.50346798010844
7.48,3.51695469189546,-9.32217286563946E-05,-3.5168614701668
7.5,3.53425514264563,-9.97932104010725E-05,-3.53415534943524
7.52,3.55259392180391,-0.000105620659234056,-3.55248830114468
7.54,3.56793864829523,-0.00010943787738213,-3.56782921041785
7.56,3.58247770738502,-0.000103717578192731,-3.58237398980683
7.58,3.59898311309625,-9.95896085495297E-05,-3.5988835234877
7.6,3.61818506993271,-0.000101751034480036,-3.61808331889823
7.62,3.64244929644527,-0.000106430996020953,-3.64234286544925
7.64,3.66933043816757,-0.000114454136418822,-3.66921598403116
7.66,3.69489528177406,-0.000110867149320977,-3.69478441462473
7.68,3.72196666930784,-0.000109078068896047,-3.72185759123895
7.7,3.75243384086686,-0.000121431614362817,-3.7523124092525
7.72,3.7824760790422,-0.000132215538329026,-3.78234386350387
7.74,3.81026345095383,-0.000137026596118462,-3.81012642435771
7.76,3.83783168999348,-0.000130867545659021,-3.83770082244782
7.78,3.86755950958949,-0.000124915387554724,-3.86743459420193
7.8,3.90091767274975,-0.000131270091784354,-3.90078640265797
7.82,3.93858760484791,-0.000143275394121202,-3.93844432945379
7.84,3.9776951575107,-0.000154428509698244,-3.97754072900101
7.86,4.01458252547686,-0.000151539455691961,-4.01443098602117
7.88,4.05161618169885,-0.00014923820779312,-4.05146694349105
7.9,4.09219694385002,-0.000159507625055042,-4.09203743622496
7.92,4.13385599346883,-0.000170874500052793,-4.13368511896877
7.94,4.17263467941676,-0.000181467830645327,-4.17245321158611
7.96,4.20913248882621,-0.000178380184906713,-4.2089541086413
7.98,4.24604254569245,-0.000173847817331622,-4.24586869787512
8,4.28560340181957,-0.000178500576632569,-4.28542490124294
8.02,4.33071764171322,-0.000185093875477044,-4.33053254783774
8.04,4.37930851489887,-0.000197961680137504,-4.37911055321873
8.06,4.2589911311601,0.0999192564840954,-4.3589103876442
8.08,3.97122360029379,0.298542884957652,-4.26976648525145
8.1,3.69850347694026,0.483978339653173,-4.18248181659344
8.12,3.4360568890109,0.656308404766591,-4.09236529377749
8.14,3.17879573864846,0.819892299336061,-3.99868803798452
8.16,2.9218803460893,0.9826577841576,-3.90453813024689
8.18,2.66595438044206,1.14751278759504,-3.81346716803709
8.2,2.4192183958261,1.30667736999533,-3.72589576582143
8.22,2.18425766096411,1.45751620830617,-3.64177386927027
8.24,1.95974406474108,1.59989928791792,-3.55964335265899
8.26,1.73621655959473,1.73968489358937,-3.47590145318411
8.28,1.51179278421192,1.87994614121659,-3.39173892542851
8.3,1.29803318883584,2.01395644022229,-3.31198962905812
8.32,1.09278616300698,2.14082738255498,-3.23361354556196
8.34,0.892682531323768,2.25968775801647,-3.15237028934024
8.36,0.691661655117046,2.37667217779373,-3.06833383291078
8.38,0.489097893787815,2.49593424824705,-2.98503214203486
8.4,0.292737613242857,2.61115309773874,-2.90389071098159
8.42,0.104101275065127,2.72377800999344,-2.82787928505856
8.44,7.79493649323976E-05,2.79126054702144,-2.79133849638638
8.46,-9.26809225174536E-05,2.80219853417974,-2.80210585325722
8.48,-0.000101580037181123,2.81324322879408,-2.8131416487569
8.5,-9.04005903062662E-05,2.82408445926448,-2.82399405867418
8.52,-8.20498755895193E-05,2.83209511513974,-2.83201306526416
8.54,-8.14668701682539E-05,2.83635350277806,-2.83627203590789
8.56,-8.97511568655634E-05,2.83984565303381,-2.83975590187694
8.58,-9.91872379457943E-05,2.84572638592252,-2.84562719868457
8.6,-9.72353441259064E-05,2.85336786084828,-2.85327062550415
8.62,-8.84936764654074E-05,2.86254450697035,-2.86245601329388
8.64,-7.90387875102399E-05,2.87122322036077,-2.87114418157326
8.66,-8.40527877691871E-05,2.87856698913836,-2.87848293635059
8.68,-9.42558093621943E-05,2.88652544368584,-2.88643118787648
8.7,-8.72045213179621E-05,2.89502386225599,-2.89493665773467
8.72,-7.96288424433551E-05,2.90190832290307,-2.90182869406062
8.74,-7.69281750540011E-05,2.90565295896949,-2.90557603079444
8.76,-8.40920936767438E-05,2.90817009336532,-2.90808600127164
8.78,-9.38521982385517E-05,2.91286082434561,-2.91276697214737
8.8,-9.32340839904636E-05,2.9192350795843,-2.91914184550032
8.82,-8.71455844587648E-05,2.9272057428735,-2.92711859728905
8.84,-7.77255040997462E-05,2.93538188120254,-2.93530415569844
8.86,-8.07642536757996E-05,2.9425806216185,-2.94249985736482
8.88,-9.01075140131805E-05,2.95064750427936,-2.95055739676535
8.9,-8.19316422027683E-05,2.95989494094284,-2.95981300930064
8.92,-7.43465297214847E-05,2.96688946222062,-2.9668151156909
8.94,-7.39690783984075E-05,2.96973820813924,-2.96966423906084
8.96,-8.131396186351E-05,2.97178120814436,-2.97169989418249
8.98,-9.15472198569151E-05,2.97635595341393,-2.97626440619407
9,-8.9717331942305E-05,2.9831629700836,-2.98307325275166
9.02,-8.0187409563723E-05,2.99237911942509,-2.99229893201552
9.04,-7.07187335800415E-05,3.0018023474678,-3.00173162873422
9.06,-7.36797401381393E-05,3.00988975547789,-3.00981607573776
9.08,-8.32474269352777E-05,3.01841198783375,-3.01832874040682
9.1,-7.64748716628258E-05,3.0289056272052,-3.02882915233354
9.12,-6.52742801253794E-05,3.03970125553537,-3.03963598125525
9.14,-6.11028230662181E-05,3.04721533779158,-3.04715423496851
9.16,-6.73699378136865E-05,3.05282014520203,-3.05275277526422
9.18,-7.54037398386753E-05,3.06096878850613,-3.06089338476629
9.2,-7.4600494968697E-05,3.07102991119211,-3.07095531069714
9.22,-6.58518904734596E-05,3.08469477289175,-3.08462892100128
9.24,-5.27956264876135E-05,3.10072922116802,-3.10067642554153
9.26,-5.17447616209967E-05,3.11579090423653,-3.1157391594749
9.28,-5.91223433108306E-05,3.13178228370378,-3.13172316136046
9.3,-5.00624637161915E-05,3.14958487085689,-3.14953480839318
9.32,-3.67772046179407E-05,3.1654153071014,-3.16537852989678
9.34,-3.09701602196284E-05,3.17744782956884,-3.17741685940862
9.36,-3.4131332890519E-05,3.18890511184927,-3.18887098051638
9.38,-4.21609042624846E-05,3.2028522333438,-3.20281007243954
9.4,-3.9978516812899E-05,3.21949964520329,-3.21945966668648
9.42,-2.76915214479278E-05,3.23789529838552,-3.23786760686408
9.44,-1.39560756074362E-05,3.2556756645109,-3.2556617084353
9.46,-1.18981195925347E-05,3.27164088949278,-3.27162899137319
9.48,-1.90365576109243E-05,3.28720157432853,-3.28718253777091
9.5,-1.30669116572223E-05,3.30372189473374,-3.30370882782208
9.52,-1.61895162083946E-06,3.3200120889828,-3.32001047003118
9.54,6.79121330815277E-06,3.33295551420455,-3.33296230541786
9.56,6.36935051310813E-06,3.34211521310352,-3.34212158245403
9.58,-2.24939539740055E-06,3.35102810202319,-3.35102585262779
9.6,-1.04431907093694E-06,3.36052520464525,-3.36052416032617
9.62,6.03958029471358E-06,3.37296164295845,-3.37296768253874
9.64,1.67936229001245E-05,3.38795998328726,-3.38797677691016
9.66,2.20153799764292E-05,3.40083961652537,-3.40086163190534
9.68,1.54874083572443E-05,3.411849332101,-3.41186481950935
9.7,2.15480586958909E-05,3.42386420130206,-3.42388574936075
9.72,3.56522932594192E-05,3.43520892376031,-3.43524457605357
9.74,4.36032092031451E-05,3.44321812650054,-3.44326172970975
9.76,4.1705477670371E-05,3.44867139041846,-3.44871309589614
9.78,3.1382995191935E-05,3.45429045829275,-3.45432184128794
9.8,2.99413189691167E-05,3.46158996564925,-3.46161990696821
9.82,3.95269434014551E-05,3.47130349241488,-3.47134301935829
9.84,5.16461150144429E-05,3.48338288052059,-3.48343452663561
9.86,5.54607760239909E-05,3.49471599817483,-3.49477145895085
9.88,4.80991147207428E-05,3.50360998300088,-3.5036580821156
9.9,5.11028715036556E-05,3.5139343503707,-3.51398545324221
9.92,6.29551729730389E-05,3.52628168994789,-3.52634464512087
9.94,7.07171343102652E-05,3.53637007827198,-3.53644079540629
9.96,7.09896302133275E-05,3.54211923678403,-3.54219022641425
9.98,6.34258291838127E-05,3.54648533621539,-3.54654876204458
10,6.18550807535058E-05,3.55096324967148,-3.55102510475224
10.02,6.72849625575674E-05,3.55782059317417,-3.55788787813673
10.04,7.59821737646113E-05,3.5684629723538,-3.56853895452757
10.06,8.09214849898591E-05,3.5779694647174,-3.57805038620239
10.08,7.40286702058408E-05,3.58408326439308,-3.58415729306328
10.1,7.48341840188184E-05,3.59089347575692,-3.59096830994094
10.12,8.54956806226806E-05,3.5990974710126,-3.59918296669322
10.14,9.14451016749024E-05,3.60530786174114,-3.60539930684282
10.16,8.9909533375302E-05,3.60833262415628,-3.60842253368966
10.18,8.09221037630689E-05,3.60966967832687,-3.60975060043063
10.2,7.50049320653038E-05,3.61155326340327,-3.61162826833534
10.22,7.82101282837151E-05,3.61623235678065,-3.61631056690894
10.24,8.65613639843916E-05,3.62449008378945,-3.62457664515344
10.26,9.01896017839602E-05,3.63239265324776,-3.63248284284954
10.28,8.18020680091898E-05,3.63744709791354,-3.63752889998155
10.3,7.91328056462181E-05,3.64330986748789,-3.64338900029354
10.32,8.91279508498867E-05,3.65092532897044,-3.65101445692129
10.34,9.66067330947588E-05,3.65690541218851,-3.6570020189216
10.36,9.51334236679592E-05,3.65981826747421,-3.65991340089787
10.38,8.60830447969704E-05,3.66150651846942,-3.66159260151421
10.4,7.92601541177073E-05,3.66453875995398,-3.6646180201081
10.42,8.1195269290486E-05,3.66999503321721,-3.6700762284865
10.44,9.00276788116518E-05,3.67881572255319,-3.678905750232
10.46,9.50481744444676E-05,3.68823537032886,-3.6883304185033
10.48,8.72115946510859E-05,3.69568812152186,-3.69577533311651
10.5,8.3977597341051E-05,3.70469102483212,-3.70477500242947
10.52,9.40025487266677E-05,3.71535512091304,-3.71544912346177
10.54,0.000101703750572048,3.72320942306769,-3.72331112681826
10.56,0.00010146849962139,3.72818335125921,-3.72828481975883
10.58,9.19946148325913E-05,3.73286825887727,-3.7329602534921
10.6,8.43039601191947E-05,3.7401024207535,-3.74018672471362
10.62,8.76816802680629E-05,3.75078539810395,-3.75087307978422
10.64,9.69482357476084E-05,3.76442513941212,-3.76452208764788
10.66,0.000102668750632093,3.77858847117649,-3.77869113992712
10.68,9.63696443310309E-05,3.79121537300376,-3.7913117426481
10.7,9.27075383484221E-05,3.80555386069299,-3.80564656823134
10.72,0.000100962256247455,3.82366948129232,-3.82377044354856
10.74,0.000108749211380854,3.84200186381685,-3.84211061302823
10.76,0.000111526909413459,3.85766841889178,-3.8577799458012
10.78,0.000105081621326355,3.87231540367451,-3.87242048529584
10.8,0.000100160477998998,3.88868374924859,-3.88878390972659
10.82,0.000101574612177373,3.9083644042216,-3.90846597883377
10.84,0.000107333545956263,3.93329875461963,-3.93340608816559
10.86,0.000116029787931694,3.96044400174558,-3.96056003153352
10.88,0.000112455433109765,3.98627548349831,-3.98638793893143
10.9,0.000109349093633118,4.01362727240243,-4.01373662149606
10.92,0.000122582540024158,4.04445606303468,-4.0445786455747
10.94,0.00013495795507218,4.07482827467172,-4.07496323262679
10.96,0.000138997628590633,4.10317711082324,-4.10331610845183
10.98,0.000132563438008143,4.13109690603061,-4.13122946946862
11,0.000125722600926007,4.160881099525,-4.16100682212594
11.02,0.00013169882006858,4.19439416911348,-4.19452586793355
11.04,0.000144953795709238,4.23265562794706,-4.23280058174277
11.06,0.00015631699035787,4.2723836996055,-4.27254001659586
11.08,0.000154036271097519,4.30972947563206,-4.30988351190316
11.1,0.000150891490593013,4.34697287433723,-4.34712376582782
11.12,0.000161679044337915,4.38816722954057,-4.38832890858491
11.14,0.000173366258057248,4.43089078095694,-4.43106414721499
11.16,0.00018312071918996,4.47083270900124,-4.47101582972043
11.18,0.000180757043548931,4.50808871071087,-4.50826946775442
11.2,0.000176324273299211,4.54531106150687,-4.54548738578017
11.22,0.000180644960805849,4.58485195229239,-4.5850325972532
11.24,0.000186822095709732,4.63031445751639,-4.6305012796121
11.26,0.0002002782778924,4.6794479959079,-4.6796482741858
11.28,-0.0950588103166107,4.66170647458715,-4.56664766427054
11.3,-0.296472181396566,4.56901836792378,-4.27254618652722
11.32,-0.484151301138814,4.47843893100796,-3.99428762986915
11.34,-0.658399929911409,4.38549676261424,-3.72709683270283
11.36,-0.82427551638022,4.28952342482386,-3.46524790844363
11.38,-0.98924380941766,4.19296956800267,-3.20372575858501
11.4,-1.15615724903696,4.09952466433518,-2.94336741529822
11.42,-1.31728843419814,4.00958713084504,-2.69229869664691
11.44,-1.46950200142732,3.92283542969407,-2.45333342826675
11.46,-1.61328409188819,3.83814928670991,-2.22486519482171
11.48,-1.75462045960601,3.75217819483127,-1.99755773522526
11.5,-1.8966389420263,3.66614517550414,-1.76950623347783
11.52,-2.03206992267668,3.58459569065834,-1.55252576798166
11.54,-2.15989151713549,3.50407953779379,-1.3441880206583
11.56,-2.2798189901594,3.42069714507261,-1.1408781549132
11.58,-2.39805943443991,3.3345877227733,-0.936528288333392
11.6,-2.51891762011127,3.24950966710708,-0.730592046995807
11.62,-2.63566352163439,3.1669451538114,-0.531281632177013
11.64,-2.74927109912922,3.08935814803375,-0.340087048904528
11.66,-2.85749162339433,3.01498194705476,-0.157490323660427
11.68,-2.95004041985721,2.94996188866163,7.85311955726435E-05
11.7,-2.96068757771383,2.96058570442698,0.000101873286852447
11.72,-2.97154838059746,2.97145970162719,8.86789702731185E-05
11.74,-2.97883722600065,2.97875471177259,8.25142280643723E-05
11.76,-2.98265472927284,2.98257393652064,8.07927521900059E-05
11.78,-2.98527145349168,2.98518216736161,8.92861300660841E-05
11.8,-2.99063748692352,2.99053757369484,9.99132286818872E-05
11.82,-2.99816323351184,2.99806657547948,9.66580323721361E-05
11.84,-3.00690342773422,3.00681409529576,8.93324384501564E-05
11.86,-3.01529339854248,3.01521495500276,7.84435397231717E-05
11.88,-3.02156602435339,3.02148281282201,8.32115313790597E-05
11.9,-3.02921741806194,3.02912189450874,9.55235532118182E-05
11.92,-3.03772336015902,3.03763774744534,8.56127136826582E-05
11.94,-3.04411748719554,3.04403737864622,8.01085493178735E-05
11.96,-3.0474491409023,3.04737361276594,7.55281363599121E-05
11.98,-3.04894491831257,3.04886176485321,8.31534593551407E-05
12,-3.05312700529818,3.0530313336639,9.56716342816442E-05
12.02,-3.05891074121405,3.058817802159,9.29390550449551E-05
12.04,-3.06673384406849,3.06664542995386,8.84141146274757E-05
12.06,-3.07496649828022,3.07488972026887,7.67780113544994E-05
12.08,-3.08127461878647,3.0811962151744,7.8403612066976E-05
12.1,-3.08920187627475,3.08911084581534,9.10304594059406E-05
12.12,-3.09860319022011,3.09852335593897,7.98342811310835E-05
12.14,-3.10469530652104,3.1046177721728,7.7534348243356E-05
12.16,-3.1068242863386,3.10675015389904,7.4132439561706E-05
12.18,-3.10765744902582,3.10757920438758,7.82446382371924E-05
12.2,-3.11264848130817,3.11255600367867,9.24776295016824E-05
12.22,-3.12023279553005,3.12014641767055,8.63778594986915E-05
12.24,-3.12915192854407,3.12907083861014,8.10899339362417E-05
12.26,-3.13794169632137,3.13787004722481,7.16490965620461E-05
12.28,-3.14508233552115,3.14501130749537,7.10280257770764E-05
12.3,-3.15337064677896,3.1532860085523,8.46382266631141E-05
12.32,-3.16363037085804,3.16355586535667,7.45055013778174E-05
12.34,-3.17461978276292,3.17455333878832,6.64439745976172E-05
12.36,-3.18205609735082,3.18199539167625,6.0705674561156E-05
12.38,-3.18650361127934,3.18643868111191,6.4930167425288E-05
12.4,-3.19552585210457,3.19545019710222,7.56550023516605E-05
12.42,-3.20505323573393,3.20498175002604,7.14857078860696E-05
12.44,-3.21883397562346,3.2187677322537,6.62433697666469E-05
12.46,-3.23493709106784,3.23488396013615,5.31309316949343E-05
12.48,-3.24915224551252,3.24910456328865,4.76822238695967E-05
12.5,-3.26479876883401,3.26473574554652,6.30232874879175E-05
12.52,-3.28268704930803,3.28263805471453,4.89945934941002E-05
12.54,-3.2984459388783,3.29841085781153,3.50810667633667E-05
12.56,-3.3103737117431,3.31034418806828,2.95236748250428E-05
12.58,-3.32028988480916,3.32025912292361,3.07618855656476E-05
12.6,-3.33505892051423,3.33501424818324,4.46723310065342E-05
12.62,-3.35164723618001,3.35160655147565,4.06847043624684E-05
12.64,-3.36971510042772,3.36968831814434,2.67822833879696E-05
12.66,-3.38752296723738,3.38751113939382,1.1827843556795E-05
12.68,-3.40269492873447,3.40268873009241,6.19864205529709E-06
