"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
2.36,1.67866200973103,-1.67856523545885,-9.67742721822606E-05
2.38,1.69536513007672,-1.69527341978909,-9.17102876269667E-05
2.4,1.70457654206247,-1.70450081891846,-7.57231440094499E-05
2.42,1.71303179399659,-1.71295001344612,-8.17805504708193E-05
2.44,1.72731129771373,-1.72721285902715,-9.84386865790919E-05
2.46,1.74130488527939,-1.74122615297824,-7.87323011436182E-05
2.48,1.75174229261529,-1.75167046246777,-7.18301475222043E-05
2.5,1.75732185210268,-1.75724990104453,-7.19510581478207E-05
2.52,1.76264500178336,-1.76256376329325,-8.12384901124598E-05
2.54,1.7732247714768,-1.77313141203952,-9.33594372785533E-05
2.56,1.78493915663567,-1.78485378811359,-8.53685220782076E-05
2.58,1.79752599876585,-1.79744714753847,-7.88512273780855E-05
2.6,1.80759965169898,-1.80752951491741,-7.01367815644672E-05
2.62,1.81675580800942,-1.81667955494471,-7.62530647123906E-05
2.64,1.832509977596,-1.83241882908396,-9.11485120459696E-05
2.66,1.84787951876663,-1.84779471923248,-8.47995341486083E-05
2.68,1.85396632114117,-1.85389948946968,-6.68316714914682E-05
2.7,1.85652815134542,-1.85646658414727,-6.15671981506884E-05
2.72,1.86164079087241,-1.86156605304592,-7.47378264893694E-05
2.74,1.87156988371724,-1.87148467774634,-8.5205970904707E-05
2.76,1.88619877483258,-1.88611421636821,-8.45584643702336E-05
2.78,1.90222095967455,-1.90214243522733,-7.85244472197576E-05
2.8,1.91456510220736,-1.91450790558485,-5.71966225152059E-05
2.82,1.92806500571868,-1.92800848045225,-5.65252664289309E-05
2.84,1.94659944810931,-1.94652530060401,-7.41475053076167E-05
2.86,1.96925859242985,-1.96919855169452,-6.00407353373737E-05
